item set size (N),co-occurrence frequency,item 1 id,item 2 id,item 3 id
3,4,38,48,1702
3,4,36,48,846
3,4,41,48,4246
3,4,38,48,2374
3,4,48,592,846
3,4,39,788,846
3,4,38,48,4429
3,4,39,783,846
3,4,36,41,790
3,4,38,783,790
3,4,39,306,1819
3,4,39,306,3311
3,4,39,48,5175
3,4,41,65,3521
3,4,39,65,4849
3,4,41,65,1308
3,4,39,41,4849
3,4,65,878,1986
3,4,39,65,2561
3,4,39,878,2561
3,4,41,878,2561
3,4,32,41,5181
3,4,348,352,749
3,4,352,1859,4251
3,4,41,101,5051
3,4,9,32,783
3,4,41,1859,4251
3,4,32,48,5181
3,4,9,48,4097
3,4,41,352,772
3,4,32,101,5051
3,4,9,41,4251
3,4,41,123,749
3,4,48,783,4097
3,4,48,581,783
3,4,48,749,4097
3,4,9,41,4097
3,4,27,48,123
3,4,48,101,581
3,4,123,783,1859
3,4,32,41,5178
3,4,27,48,352
3,4,48,348,749
3,4,32,101,783
3,4,41,123,783
3,4,38,41,5182
3,4,39,365,3904
3,4,48,365,3904
3,4,48,3678,4096
3,4,32,48,3845
3,4,32,39,3845
3,4,48,690,4636
3,4,32,166,4744
3,4,48,348,1765
3,4,39,690,2343
3,4,48,52,365
3,4,38,365,3904
3,4,32,348,1765
3,4,38,41,3845
3,4,41,52,365
3,4,39,48,5190
3,4,48,1435,3159
3,4,48,310,849
3,4,39,1435,3159
3,4,48,310,1404
3,4,41,310,1404
3,4,39,310,1404
3,4,39,101,426
3,4,39,435,475
3,4,32,147,426
3,4,32,39,994
3,4,32,39,2544
3,4,48,1698,2598
3,4,36,41,208
3,4,38,39,3983
3,4,38,41,3983
3,4,39,117,978
3,4,48,208,978
3,4,24,38,39
3,4,41,48,4005
3,4,48,426,2599
3,4,32,272,1121
3,4,48,89,1972
3,4,39,812,1714
3,4,301,673,783
3,4,48,604,1652
3,4,39,48,4587
3,4,39,604,1652
3,4,39,237,2657
3,4,39,237,1698
3,4,48,413,449
3,4,32,48,4197
3,4,48,367,1444
3,4,48,94,4197
3,4,32,1132,4198
3,4,39,536,1714
3,4,39,41,3254
3,4,41,348,1715
3,4,41,352,4064
3,4,41,348,4064
3,4,41,147,1715
3,4,41,352,2130
3,4,41,749,2130
3,4,147,352,749
3,4,38,41,2094
3,4,32,36,384
3,4,36,41,3642
3,4,48,789,1679
3,4,39,789,2187
3,4,32,48,4148
3,4,39,41,5213
3,4,36,41,281
3,4,36,39,3642
3,4,32,789,1679
3,4,48,789,4226
3,4,48,1859,3642
3,4,48,789,2458
3,4,32,352,384
3,4,36,352,1859
3,4,41,352,2413
3,4,48,690,1859
3,4,36,48,384
3,4,39,384,1859
3,4,48,189,301
3,4,9,60,237
3,4,9,32,189
3,4,39,41,5215
3,4,41,570,2958
3,4,48,570,750
3,4,39,52,2378
3,4,38,39,5215
3,4,48,52,170
3,4,38,41,2378
3,4,38,41,5215
3,4,41,750,2958
3,4,39,570,2958
3,4,39,1233,2625
3,4,38,170,1353
3,4,38,170,1016
3,4,38,170,1126
3,4,38,170,1056
3,4,32,117,878
3,4,38,170,1591
3,4,39,170,1591
3,4,38,39,4776
3,4,39,50,170
3,4,39,170,893
3,4,38,39,3881
3,4,39,170,5194
3,4,38,39,5232
3,4,39,592,5156
3,4,48,783,3028
3,4,48,592,5156
3,4,39,570,783
3,4,48,2633,4251
3,4,39,783,2524
3,4,48,1052,2524
3,4,48,592,2633
3,4,32,48,1890
3,4,39,570,2633
3,4,32,39,5238
3,4,39,592,1113
3,4,48,1052,1113
3,4,39,2633,4251
3,4,32,570,783
3,4,48,783,913
3,4,449,592,5156
3,4,48,783,2524
3,4,39,1765,4251
3,4,48,570,2633
3,4,39,479,4129
3,4,39,65,862
3,4,32,48,810
3,4,41,48,3573
3,4,438,548,2493
3,4,48,342,2792
3,4,548,2493,2792
3,4,39,79,585
3,4,39,438,585
3,4,48,243,585
3,4,243,438,2792
3,4,438,967,1060
3,4,39,1163,2792
3,4,39,548,2792
3,4,39,2493,2792
3,4,48,1619,2792
3,4,48,79,2493
3,4,438,548,2792
3,4,39,342,438
3,4,48,79,175
3,4,342,548,2493
3,4,48,1163,2792
3,4,48,398,1060
3,4,39,398,2792
3,4,39,243,398
3,4,39,967,2792
3,4,342,548,2792
3,4,39,438,3276
3,4,438,2493,2792
3,4,48,342,2493
3,4,39,398,1060
3,4,342,2493,2792
3,4,39,270,1772
3,4,39,342,2493
3,4,39,342,2792
3,4,48,548,1060
3,4,342,438,2792
3,4,48,438,2493
3,4,48,243,342
3,4,39,548,1060
3,4,48,2493,2792
3,4,39,175,398
3,4,48,270,1619
3,4,342,438,2493
3,4,48,548,585
3,4,39,548,585
3,4,39,342,548
3,4,39,243,342
3,4,48,548,2792
3,4,39,243,438
3,4,48,342,1060
3,4,48,175,548
3,4,342,438,548
3,4,48,243,438
3,4,48,398,438
3,4,48,438,3276
3,4,39,237,1525
3,4,53,65,258
3,4,39,65,1525
3,4,60,237,258
3,4,48,237,2413
3,4,39,258,413
3,4,39,237,4251
3,4,32,39,1525
3,4,53,65,237
3,4,48,237,1525
3,4,48,65,1525
3,4,39,65,4251
3,4,32,48,1525
3,4,32,2874,4209
3,4,60,65,258
3,4,65,237,1525
3,4,39,79,3462
3,4,48,79,3462
3,4,39,1710,1715
3,4,41,48,3027
3,4,39,338,1715
3,4,39,682,1872
3,4,39,41,4564
3,4,38,41,2496
3,4,41,683,1872
3,4,39,682,1048
3,4,38,41,1048
3,4,39,342,1600
3,4,41,342,1600
3,4,38,48,349
3,4,39,41,2547
3,4,41,48,2547
3,4,41,48,4834
3,4,48,2012,5252
3,4,38,39,1776
3,4,48,604,3904
3,4,41,52,1121
3,4,41,604,2075
3,4,41,604,3904
3,4,39,604,3904
3,4,38,48,1776
3,4,39,535,604
3,4,32,52,535
3,4,38,604,3904
3,4,38,41,1776
3,4,48,1121,3904
3,4,48,535,604
3,4,41,48,5026
3,4,38,1121,3904
3,4,39,48,5254
3,4,32,381,1121
3,4,39,41,4475
3,4,39,2012,5252
3,4,39,1121,3904
3,4,39,41,5026
3,4,32,38,2075
3,4,41,604,2239
3,4,48,2012,5254
3,4,41,48,5252
3,4,32,38,2239
3,4,32,52,1121
3,4,39,52,1121
3,4,39,381,1121
3,4,39,604,2239
3,4,39,2012,5254
3,4,48,52,604
3,4,32,48,369
3,4,369,1897,3509
3,4,32,48,2314
3,4,48,1897,3509
3,4,39,117,3735
3,4,41,48,2296
3,4,48,310,3867
3,4,48,117,1874
3,4,9,39,4111
3,4,48,310,4056
3,4,48,861,3735
3,4,39,310,4056
3,4,9,48,4111
3,4,48,426,522
3,4,11,48,426
3,4,41,604,4891
3,4,41,522,947
3,4,5,48,522
3,4,5,41,2383
3,4,11,41,103
3,4,11,48,103
3,4,48,604,3015
3,4,5,31,48
3,4,41,89,2383
3,4,48,522,2383
3,4,5,41,522
3,4,48,604,1958
3,4,41,89,2191
3,4,5,11,48
3,4,48,426,2191
3,4,31,41,1867
3,4,48,604,2383
3,4,48,475,3853
3,4,48,65,3853
3,4,48,65,2421
3,4,65,101,250
3,4,48,101,250
3,4,41,65,2421
3,4,32,101,250
3,4,32,48,2421
3,4,65,101,475
3,4,32,48,227
3,4,39,41,4161
3,4,39,1765,1809
3,4,41,1765,1809
3,4,48,1765,3462
3,4,39,1765,3462
3,4,41,1765,3462
3,4,39,536,1809
3,4,41,536,2130
3,4,39,536,1113
3,4,41,536,749
3,4,48,536,1113
3,4,48,749,3462
3,4,41,2408,2440
3,4,32,225,2830
3,4,41,48,109
3,4,39,49,179
3,4,38,1966,2326
3,4,38,48,1874
3,4,39,179,1966
3,4,39,1966,2238
3,4,41,1966,2238
3,4,38,179,225
3,4,38,301,2238
3,4,48,123,2238
3,4,39,123,2326
3,4,38,41,1874
3,4,41,123,1966
3,4,38,123,2408
3,4,38,123,179
3,4,38,123,2830
3,4,39,48,109
3,4,32,225,2440
3,4,48,1966,2238
3,4,48,49,2238
3,4,48,2238,2440
3,4,39,49,1966
3,4,39,49,225
3,4,41,123,179
3,4,39,301,2238
3,4,48,49,179
3,4,38,301,1966
3,4,48,2408,2440
3,4,39,123,2238
3,4,32,2326,2830
3,4,1966,2440,2830
3,4,39,179,2440
3,4,32,39,5304
3,4,48,49,225
3,4,123,1966,2440
3,4,48,123,2408
3,4,32,38,215
3,4,39,179,2238
3,4,48,2326,2830
3,4,39,2408,2440
3,4,32,123,301
3,4,32,2440,2830
3,4,32,1966,2440
3,4,123,2326,2830
3,4,39,2326,2830
3,4,41,123,2408
3,4,39,49,2238
3,4,41,301,2238
3,4,48,49,1966
3,4,32,1966,2830
3,4,48,49,2326
3,4,39,123,179
3,4,39,123,2408
3,4,32,301,2830
3,4,41,824,3761
3,4,41,479,790
3,4,38,479,790
3,4,225,1233,1765
3,4,48,479,1233
3,4,48,1233,3270
3,4,32,225,479
3,4,32,1233,3270
3,4,32,225,790
3,4,48,479,2425
3,4,41,1435,3270
3,4,38,1233,1765
3,4,41,225,2425
3,4,41,2425,3270
3,4,39,652,2284
3,4,39,41,4563
3,4,48,475,3904
3,4,147,310,475
3,4,32,225,2749
3,4,39,310,475
3,4,39,185,2208
3,4,38,185,790
3,4,48,310,1596
3,4,41,185,225
3,4,41,475,790
3,4,48,110,790
3,4,225,310,790
3,4,38,225,2749
3,4,38,110,185
3,4,32,225,3904
3,4,41,310,475
3,4,48,110,185
3,4,39,310,2208
3,4,41,147,3904
3,4,38,185,475
3,4,41,147,790
3,4,48,110,147
3,4,38,147,185
3,4,32,185,225
3,4,48,185,2208
3,4,41,185,2208
3,4,48,147,790
3,4,41,110,147
3,4,41,475,3904
3,4,32,225,1596
3,4,32,475,3904
3,4,48,147,3904
3,4,38,310,1596
3,4,48,310,2208
3,4,107,475,1067
3,4,32,110,189
3,4,48,3061,3677
3,4,38,48,4207
3,4,32,39,849
3,4,38,39,3677
3,4,38,48,849
3,4,32,48,3061
3,4,39,110,189
3,4,6,38,39
3,4,39,41,5072
3,4,11,39,2079
3,4,39,402,1393
3,4,41,1715,2374
3,4,39,2325,3411
3,4,11,39,594
3,4,41,1372,1715
3,4,11,41,2079
3,4,41,65,1715
3,4,39,1372,2325
3,4,39,65,1368
3,4,65,1368,1372
3,4,41,65,697
3,4,11,41,1393
3,4,39,161,855
3,4,41,407,604
3,4,39,604,1342
3,4,39,41,2787
3,4,48,242,976
3,4,39,242,976
3,4,39,41,5318
3,4,41,117,270
3,4,48,117,1781
3,4,48,270,976
3,4,48,1781,2625
3,4,41,242,270
3,4,41,270,2225
3,4,41,48,2460
3,4,39,242,2238
3,4,39,242,2225
3,4,41,1308,2238
3,4,48,117,2238
3,4,41,48,5318
3,4,39,41,2418
3,4,39,242,764
3,4,39,2225,2238
3,4,41,270,976
3,4,155,272,1361
3,4,41,155,1361
3,4,65,1308,4774
3,4,48,65,2464
3,4,39,244,1308
3,4,48,1308,4774
3,4,39,426,1715
3,4,48,244,4774
3,4,48,65,244
3,4,39,65,4774
3,4,39,264,426
3,4,39,1308,3070
3,4,65,264,548
3,4,48,264,426
3,4,39,549,1308
3,4,39,65,244
3,4,48,426,548
3,4,48,65,1308
3,4,39,1308,4774
3,4,39,237,5164
3,4,38,604,2805
3,4,48,604,903
3,4,39,604,903
3,4,48,209,237
3,4,39,209,604
3,4,38,39,2559
3,4,39,604,2805
3,4,48,209,604
3,4,48,237,1286
3,4,48,604,861
3,4,39,604,978
3,4,549,772,1067
3,4,48,179,1815
3,4,48,179,549
3,4,107,549,772
3,4,39,449,1067
3,4,48,438,3501
3,4,39,438,3501
3,4,32,41,3663
3,4,39,1172,4541
3,4,32,39,3663
3,4,41,123,4541
3,4,771,1172,4541
3,4,41,123,1683
3,4,39,123,1939
3,4,123,771,1172
3,4,39,2228,4002
3,4,1172,4540,4541
3,4,123,1172,4541
3,4,41,123,1172
3,4,123,771,4541
3,4,39,123,340
3,4,39,340,812
3,4,39,771,1172
3,4,39,812,4540
3,4,32,41,1683
3,4,32,41,3456
3,4,32,176,1025
3,4,41,771,812
3,4,32,39,5332
3,4,39,771,812
3,4,41,267,340
3,4,771,1172,4540
3,4,39,176,1025
3,4,41,4540,4541
3,4,39,176,2596
3,4,123,4540,4541
3,4,39,1172,4540
3,4,41,1025,2596
3,4,41,771,4541
3,4,41,812,4540
3,4,771,812,4540
3,4,123,1172,4540
3,4,176,1025,2596
3,4,39,123,1683
3,4,39,681,1043
3,4,39,89,694
3,4,237,681,1043
3,4,39,346,681
3,4,39,89,856
3,4,39,101,346
3,4,39,274,694
3,4,39,89,3973
3,4,39,604,1282
3,4,39,1282,2168
3,4,39,956,2168
3,4,48,475,2259
3,4,48,475,1291
3,4,48,475,640
3,4,48,475,3410
3,4,824,2284,2505
3,4,338,783,824
3,4,2284,2505,2951
3,4,48,1121,1796
3,4,48,1121,2612
3,4,65,1121,3194
3,4,50,65,604
3,4,32,41,3763
3,4,32,65,1513
3,4,32,65,161
3,4,39,1121,2056
3,4,39,65,1066
3,4,255,604,1121
3,4,41,50,604
3,4,39,1121,1513
3,4,41,604,1513
3,4,41,65,3186
3,4,32,161,338
3,4,39,1121,3186
3,4,50,604,783
3,4,39,65,3186
3,4,39,338,3194
3,4,65,783,1121
3,4,41,1121,3194
3,4,39,255,2056
3,4,39,604,1513
3,4,65,161,604
3,4,41,65,1066
3,4,65,161,338
3,4,39,50,604
3,4,39,65,605
3,4,32,89,1859
3,4,39,1859,2528
3,4,39,1486,3827
3,4,39,60,3827
3,4,60,65,301
3,4,60,65,1859
3,4,39,89,4226
3,4,39,348,2528
3,4,39,301,2793
3,4,39,604,3827
3,4,32,301,1859
3,4,89,348,604
3,4,39,48,4228
3,4,48,225,1282
3,4,39,270,346
3,4,39,225,799
3,4,41,48,818
3,4,48,799,1172
3,4,39,270,2990
3,4,48,225,2990
3,4,39,41,5351
3,4,48,352,2990
3,4,48,352,5124
3,4,225,271,352
3,4,41,48,4228
3,4,38,39,5354
3,4,9,48,3321
3,4,41,48,3318
3,4,9,39,279
3,4,38,48,5354
3,4,41,208,1188
3,4,9,38,3321
3,4,41,48,5354
3,4,38,48,3321
3,4,48,3318,3321
3,4,41,208,413
3,4,39,1715,3026
3,4,39,76,381
3,4,39,1787,4980
3,4,32,52,3411
3,4,39,76,3638
3,4,39,101,357
3,4,39,101,2006
3,4,39,76,267
3,4,32,1787,4980
3,4,11,39,3638
3,4,11,32,267
3,4,32,38,4464
3,4,38,48,3641
3,4,48,101,1244
3,4,48,301,1538
3,4,301,1327,2542
3,4,39,101,220
3,4,32,470,1327
3,4,101,301,470
3,4,32,101,2413
3,4,301,470,2413
3,4,39,986,2413
3,4,39,101,1004
3,4,32,101,1677
3,4,39,301,1004
3,4,41,301,470
3,4,39,101,1771
3,4,32,48,5080
3,4,39,301,1538
3,4,41,101,470
3,4,32,310,2413
3,4,101,470,1327
3,4,48,301,2542
3,4,32,301,2542
3,4,39,101,470
3,4,39,301,2542
3,4,32,41,662
3,4,39,1327,2542
3,4,48,1004,2413
3,4,32,48,1244
3,4,32,1327,1677
3,4,48,220,1327
3,4,32,101,470
3,4,48,470,1327
3,4,39,301,470
3,4,39,310,662
3,4,41,310,5080
3,4,41,301,2542
3,4,101,1327,2413
3,4,48,470,2413
3,4,48,310,5080
3,4,48,301,470
3,4,48,310,1538
3,4,39,1677,1771
3,4,39,470,2413
3,4,48,101,470
3,4,41,220,1327
3,4,41,301,1004
3,4,470,1327,2413
3,4,301,1004,1327
3,4,48,310,1771
3,4,41,470,1327
3,4,301,470,1327
3,4,101,310,1327
3,4,32,48,2542
3,4,101,470,2413
3,4,41,310,2413
3,4,32,301,470
3,4,32,39,3052
3,4,32,1327,2542
3,4,32,301,1004
3,4,41,1004,1677
3,4,32,41,1244
3,4,41,470,2413
3,4,32,470,2413
3,4,39,2199,3976
3,4,41,208,2440
3,4,2199,2476,3976
3,4,41,208,2388
3,4,48,208,1003
3,4,48,1021,2199
3,4,41,801,2199
3,4,48,208,2440
3,4,39,41,3976
3,4,48,801,2476
3,4,48,2199,4444
3,4,39,2075,2440
3,4,41,48,3976
3,4,48,208,2388
3,4,41,604,2440
3,4,39,48,5362
3,4,48,916,2046
3,4,39,208,2440
3,4,41,916,2046
3,4,48,1003,1021
3,4,39,801,2476
3,4,48,2199,3976
3,4,41,2199,3976
3,4,39,801,2199
3,4,48,801,2199
3,4,41,2476,3976
3,4,39,208,2388
3,4,41,801,2476
3,4,791,2199,2476
3,4,48,604,4131
3,4,41,604,4131
3,4,48,2476,3976
3,4,41,48,4401
3,4,48,243,479
3,4,48,381,4111
3,4,39,147,536
3,4,39,48,2901
3,4,39,381,4111
3,4,48,1557,2015
3,4,41,1859,3662
3,4,348,981,1796
3,4,348,1796,1859
3,4,41,348,3662
3,4,41,1796,3638
3,4,981,1796,1859
3,4,41,65,2015
3,4,41,65,1003
3,4,41,65,278
3,4,41,289,2800
3,4,41,60,2596
3,4,41,65,388
3,4,41,65,98
3,4,39,170,2127
3,4,41,488,5374
3,4,39,1588,4642
3,4,39,41,5374
3,4,48,475,4642
3,4,32,48,5374
3,4,32,41,4718
3,4,41,48,5374
3,4,32,48,2013
3,4,39,475,4642
3,4,41,48,5375
3,4,48,488,5374
3,4,39,488,5374
3,4,32,39,3923
3,4,41,413,475
3,4,32,1588,4642
3,4,39,536,2847
3,4,41,772,1048
3,4,41,1001,1048
3,4,396,772,1004
3,4,41,396,1048
3,4,41,772,1001
3,4,41,335,1001
3,4,772,1001,1048
3,4,41,789,1001
3,4,41,396,1001
3,4,12,41,1048
3,4,335,396,1001
3,4,39,259,539
3,4,48,677,1956
3,4,48,259,539
3,4,39,677,2107
3,4,48,677,2107
3,4,39,259,675
3,4,48,677,1291
3,4,259,675,5377
3,4,39,677,1291
3,4,39,101,1063
3,4,39,381,1715
3,4,48,53,201
3,4,48,89,3315
3,4,39,89,3315
3,4,39,89,5386
3,4,39,352,3308
3,4,39,201,258
3,4,41,812,1815
3,4,39,41,3474
3,4,41,48,5387
3,4,48,53,1815
3,4,39,258,352
3,4,41,258,352
3,4,41,89,3315
3,4,48,89,3308
3,4,48,1066,2633
3,4,89,201,258
3,4,39,53,812
3,4,39,1066,2633
3,4,41,1066,2633
3,4,39,739,751
3,4,39,310,1003
3,4,39,60,1003
3,4,32,544,739
3,4,32,60,1714
3,4,32,310,751
3,4,60,310,4026
3,4,41,979,1715
3,4,48,4248,4420
3,4,48,979,4111
3,4,536,979,4111
3,4,39,41,1549
3,4,39,536,2550
3,4,48,979,1715
3,4,41,1103,1859
3,4,39,1859,3315
3,4,39,1417,1859
3,4,48,857,1859
3,4,48,1859,3315
3,4,41,857,1859
3,4,101,413,824
3,4,39,399,846
3,4,41,101,5172
3,4,101,549,5172
3,4,48,399,824
3,4,41,255,846
3,4,41,824,846
3,4,41,413,824
3,4,39,41,5172
3,4,39,399,824
3,4,48,101,5172
3,4,41,110,979
3,4,39,41,2536
3,4,41,48,2536
3,4,38,41,2536
3,4,38,39,2536
3,4,41,345,2561
3,4,38,48,2536
3,4,32,1026,1355
3,4,32,1026,2406
3,4,842,1026,2406
3,4,39,41,2316
3,4,41,107,255
3,4,39,107,3291
3,4,41,48,5404
3,4,48,107,3291
3,4,39,41,5404
3,4,41,107,3291
3,4,48,255,5403
3,4,39,103,255
3,4,48,103,255
3,4,39,604,3400
3,4,39,604,4107
3,4,39,604,1013
3,4,48,1013,3735
3,4,48,550,740
3,4,39,117,4899
3,4,39,48,1005
3,4,41,48,4722
3,4,48,310,3664
3,4,48,66,3977
3,4,66,4420,5326
3,4,41,94,3186
3,4,48,4420,5326
3,4,48,310,349
3,4,41,48,5416
3,4,41,604,4156
3,4,48,604,3074
3,4,604,3735,3977
3,4,48,66,3411
3,4,41,94,3663
3,4,48,310,3028
3,4,48,727,3977
3,4,48,66,604
3,4,39,976,1715
3,4,39,79,3799
3,4,38,976,1344
3,4,153,824,2873
3,4,48,2853,2873
3,4,534,824,2873
3,4,153,534,2854
3,4,39,824,2873
3,4,153,534,2873
3,4,39,153,2853
3,4,48,534,2854
3,4,153,534,824
3,4,534,824,2854
3,4,824,2854,2873
3,4,153,2853,2854
3,4,48,334,1868
3,4,41,940,3504
3,4,687,1151,1868
3,4,1151,1152,1868
3,4,48,1600,1868
3,4,41,1151,1868
3,4,38,41,1739
3,4,39,101,350
3,4,38,170,2002
3,4,37,39,258
3,4,41,48,4295
3,4,37,41,258
3,4,37,38,258
3,4,48,258,350
3,4,37,48,350
3,4,38,48,1792
3,4,39,101,2002
3,4,41,101,350
3,4,39,338,811
3,4,38,338,464
3,4,48,101,350
3,4,37,41,338
3,4,37,48,258
3,4,19,48,398
3,4,39,48,5421
3,4,39,48,5422
3,4,19,48,2056
3,4,39,170,1070
3,4,39,413,3966
3,4,41,170,1070
3,4,38,39,141
3,4,41,413,3966
3,4,41,225,3194
3,4,48,374,1578
3,4,48,783,1578
3,4,38,352,790
3,4,65,1269,1859
3,4,783,1080,1269
3,4,48,374,1380
3,4,48,352,2353
3,4,48,783,1269
3,4,38,1380,1859
3,4,65,1380,1859
3,4,38,65,3411
3,4,65,1080,1859
3,4,48,1380,1859
3,4,38,48,1278
3,4,38,374,1859
3,4,48,374,1080
3,4,48,1269,1859
3,4,48,783,1080
3,4,32,123,536
3,4,39,1765,2994
3,4,32,536,2815
3,4,39,123,4336
3,4,32,66,783
3,4,48,2325,2815
3,4,32,60,3411
3,4,32,60,4336
3,4,48,1765,2994
3,4,48,60,2325
3,4,39,60,2325
3,4,48,1233,3411
3,4,48,783,2325
3,4,66,1233,1765
3,4,1765,2990,2994
3,4,48,2325,4336
3,4,32,536,783
3,4,32,66,2425
3,4,48,536,2815
3,4,39,66,783
3,4,32,783,1714
3,4,39,1765,4156
3,4,32,66,3411
3,4,32,783,1233
3,4,39,2425,2815
3,4,32,123,1765
3,4,32,66,1233
3,4,32,60,1233
3,4,48,1765,2990
3,4,39,123,1765
3,4,123,1233,1765
3,4,39,66,2990
3,4,41,346,772
3,4,48,772,2958
3,4,39,352,2620
3,4,48,2958,5051
3,4,48,352,2184
3,4,39,41,5432
3,4,41,123,2958
3,4,41,48,5432
3,4,39,2958,5051
3,4,39,123,347
3,4,48,346,772
3,4,41,352,2620
3,4,39,123,573
3,4,39,208,2297
3,4,39,2946,3537
3,4,41,259,365
3,4,41,1055,1991
3,4,48,904,1002
3,4,48,783,2168
3,4,39,1123,3966
3,4,48,1192,1795
3,4,39,1055,2552
3,4,48,783,5358
3,4,89,365,904
3,4,643,904,1192
3,4,41,643,2552
3,4,39,41,1044
3,4,365,904,1991
3,4,39,916,3966
3,4,41,365,904
3,4,643,904,2552
3,4,41,75,783
3,4,48,1192,5440
3,4,48,643,2552
3,4,39,1991,2168
3,4,39,65,165
3,4,48,65,916
3,4,41,365,916
3,4,48,52,783
3,4,643,1192,1991
3,4,41,1002,1192
3,4,48,2168,2169
3,4,41,75,89
3,4,89,904,1002
3,4,41,65,3966
3,4,39,65,4764
3,4,39,904,1002
3,4,39,932,1809
3,4,48,94,916
3,4,643,1192,5440
3,4,48,94,1135
3,4,41,365,1991
3,4,1192,1991,5440
3,4,1991,2552,5440
3,4,48,1055,1991
3,4,48,65,904
3,4,39,904,5440
3,4,41,643,1192
3,4,48,259,1002
3,4,39,65,2169
3,4,89,1192,2552
3,4,39,41,5434
3,4,39,94,916
3,4,41,1991,5440
3,4,39,643,2552
3,4,48,2168,5358
3,4,48,259,1991
3,4,41,643,916
3,4,48,643,5440
3,4,39,365,783
3,4,65,89,916
3,4,41,1991,2552
3,4,48,65,75
3,4,89,1002,1192
3,4,41,65,643
3,4,41,2552,5440
3,4,65,783,4744
3,4,41,1192,5440
3,4,41,259,1002
3,4,39,1192,5440
3,4,904,2552,5440
3,4,89,904,1192
3,4,48,1002,1991
3,4,39,52,65
3,4,904,1192,2552
3,4,41,89,5358
3,4,48,259,643
3,4,41,916,2168
3,4,39,2168,4761
3,4,48,904,1055
3,4,48,1795,2552
3,4,643,1991,5440
3,4,48,65,4761
3,4,41,2168,4761
3,4,41,1002,1991
3,4,48,365,783
3,4,89,365,1991
3,4,48,2168,4761
3,4,39,1002,1991
3,4,904,1991,2552
3,4,41,65,932
3,4,48,783,3966
3,4,39,904,1055
3,4,89,643,904
3,4,39,259,643
3,4,41,643,5440
3,4,1192,2552,5440
3,4,39,1055,1991
3,4,48,932,1809
3,4,643,1192,2552
3,4,41,365,783
3,4,41,89,165
3,4,89,1192,1991
3,4,39,65,75
3,4,904,1002,1192
3,4,39,365,916
3,4,48,1991,5440
3,4,48,365,1991
3,4,41,65,1135
3,4,41,904,1055
3,4,643,1991,2552
3,4,41,52,1809
3,4,39,65,5439
3,4,41,904,5440
3,4,904,1991,5440
3,4,41,904,1002
3,4,48,1002,1192
3,4,41,65,5439
3,4,48,1991,2552
3,4,39,2552,5440
3,4,39,643,1192
3,4,48,365,916
3,4,48,2552,5440
3,4,48,1991,2168
3,4,41,365,2168
3,4,39,89,1192
3,4,904,1055,1991
3,4,39,2168,5358
3,4,643,2552,5440
3,4,65,89,783
3,4,904,1055,1192
3,4,1192,1795,2552
3,4,39,365,2168
3,4,904,1002,1991
3,4,1002,1192,1991
3,4,39,643,5440
3,4,48,1055,2552
3,4,89,643,1991
3,4,89,1991,2552
3,4,48,65,1809
3,4,48,2552,4761
3,4,39,1002,1192
3,4,1192,1991,2552
3,4,48,365,904
3,4,904,1192,5440
3,4,48,643,1192
3,4,48,89,2169
3,4,41,1055,1192
3,4,39,365,1991
3,4,39,259,1002
3,4,39,1991,5440
3,4,89,1002,1991
3,4,48,904,5440
3,4,41,165,643
3,4,48,52,259
3,4,41,65,167
3,4,1055,1192,1991
3,4,39,365,904
3,4,41,94,916
3,4,39,94,1809
3,4,48,1123,1135
3,4,41,89,1002
3,4,643,904,5440
3,4,39,41,4324
3,4,41,175,522
3,4,41,267,475
3,4,352,1859,3662
3,4,39,824,1585
3,4,32,41,5453
3,4,48,346,533
3,4,41,533,4744
3,4,32,48,5453
3,4,166,3055,4744
3,4,48,2084,3021
3,4,39,117,3021
3,4,117,3021,4744
3,4,39,2084,4744
3,4,48,117,186
3,4,2084,4360,4744
3,4,32,352,3297
3,4,32,856,1859
3,4,32,1859,2004
3,4,32,352,856
3,4,117,589,976
3,4,117,189,4251
3,4,32,101,107
3,4,101,201,604
3,4,32,117,201
3,4,117,976,4251
3,4,32,201,589
3,4,201,589,604
3,4,32,107,4209
3,4,32,117,604
3,4,32,107,916
3,4,39,522,2552
3,4,48,170,195
3,4,48,170,671
3,4,39,328,671
3,4,39,170,328
3,4,38,48,1390
3,4,164,165,604
3,4,165,166,604
3,4,32,48,5466
3,4,48,3133,3690
3,4,41,3133,3135
3,4,41,3690,5071
3,4,208,441,885
3,4,1611,3135,3690
3,4,48,1239,2543
3,4,41,1239,2543
3,4,3133,3135,5472
3,4,1611,3690,5472
3,4,48,208,885
3,4,39,208,441
3,4,1611,3135,5472
3,4,48,3135,5071
3,4,39,694,940
3,4,48,1116,2666
3,4,32,123,589
3,4,309,397,1080
3,4,32,397,533
3,4,147,1080,2926
3,4,1080,2926,3257
3,4,307,589,3257
3,4,309,589,1080
3,4,147,2926,3257
3,4,39,193,2238
3,4,39,193,1683
3,4,189,225,2238
3,4,48,2238,2910
3,4,41,48,4414
3,4,48,193,2238
3,4,39,41,4414
3,4,39,1121,1600
3,4,41,193,2238
3,4,225,1600,2523
3,4,48,193,1683
3,4,41,189,2523
3,4,48,1121,1600
3,4,48,352,3049
3,4,19,48,270
3,4,301,865,4502
3,4,301,674,4209
3,4,301,2115,4502
3,4,1435,1585,2800
3,4,1593,2115,4502
3,4,301,1675,4209
3,4,301,1435,2800
3,4,301,1675,5138
